Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,0.0,0.0,1.0,0.0,0.0,1.0,45,601,4,4,4,14,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,32,3244,3,3,4,189,199.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,38,1728,5,5,4,2,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,28,587,2,4,2,1,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,55,605,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,67,109,1,3,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,44,1089,2,2,4,21,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,52,89,5,2,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1211,5,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,50,2717,2,2,5,23,13.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,14,710,1,5,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,47,315,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,550,4,4,4,3,3.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,27,188,3,4,3,0,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,22,1825,5,4,5,18,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,51,1671,5,5,4,12,23.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,3951,5,5,3,5,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,70,432,5,5,2,5,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2555,4,4,5,4,69.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,28,591,4,5,4,0,16.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,60,602,1,1,2,0,18.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,45,191,2,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,66,427,4,4,4,14,14.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1276,5,5,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,1182,4,4,4,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,1626,3,3,5,15,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,59,1020,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,58,1797,1,1,1,0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,63,223,1,1,1,33,25.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,738,2,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,298,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,35,3185,2,2,3,9,11.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,48,1158,4,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,2859,4,4,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,51,2461,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,3775,2,4,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,47,436,4,5,4,8,4.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,26,2475,3,5,1,119,99.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,31,3318,3,5,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,585,3,4,3,21,27.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,30,228,3,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,58,2865,5,5,3,1,6.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,44,1721,4,4,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2136,5,5,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,66,289,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,930,3,3,3,0,13.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,3063,4,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,26,2178,3,1,3,9,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,39,733,3,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,2486,4,4,4,8,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,21,2556,5,3,5,3,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,407,4,4,3,33,15.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,1144,2,4,2,13,6.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,30,888,2,4,2,10,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,67,308,2,2,1,0,6.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,18,3028,3,2,3,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,25,541,3,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,62,101,4,5,1,1,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,28,2840,2,3,2,14,17.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,54,338,2,4,2,11,7.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,316,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2739,4,2,4,1,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,30,585,2,5,2,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,51,282,4,2,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,10,1129,5,4,5,4,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,40,1802,4,4,5,23,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,3716,1,2,4,24,27.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,41,680,5,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,25,722,4,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,7,971,2,5,2,3,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,2391,4,4,5,3,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,30,3486,4,5,4,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,52,1089,3,4,3,90,88.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1937,4,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3073,5,5,4,3,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,55,82,5,5,2,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1400,4,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,62,466,2,2,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,57,507,3,1,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,64,67,3,4,3,0,11.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,26,109,1,3,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,48,1109,5,5,4,0,13.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,134,5,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,34,327,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,61,297,4,4,5,0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,321,5,5,4,25,25.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,1447,3,4,3,33,12.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,52,1120,5,5,3,8,5.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,59,1379,3,3,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,36,804,4,4,3,14,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,432,5,3,5,22,17.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,2398,4,3,4,0,5.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,48,1652,1,1,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,48,2209,5,5,5,6,3.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,1587,4,4,5,0,10.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,41,602,2,3,2,118,121.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,29,738,1,5,1,74,79.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,63,2704,2,3,5,3,0.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,51,503,3,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,55,404,4,4,4,23,21.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,31,685,1,4,1,24,28.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,42,1050,5,5,5,2,21.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,29,237,5,5,5,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,57,1709,4,4,3,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,25,913,3,2,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3696,2,2,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,8,507,3,2,3,46,38.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,46,853,4,4,4,17,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,980,4,4,4,39,17.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,36,190,2,3,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,18,190,1,3,1,0,2.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,21,1400,2,3,2,5,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,62,2114,5,5,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,39,781,4,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,2249,3,3,4,13,9.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,37,192,5,5,5,0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,61,624,3,3,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,1372,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,47,1721,3,3,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,52,453,5,5,5,0,60.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,1076,5,4,5,43,17.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,62,954,4,4,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,24,738,3,5,3,51,61.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,33,526,3,4,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,51,667,5,4,5,0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,58,3629,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,22,728,4,4,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,26,2065,5,4,5,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,651,4,3,4,113,94.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,40,3117,1,1,1,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,25,3075,4,3,4,24,4.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,39,466,2,4,2,32,34.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,1337,2,2,1,25,11.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,16,2072,4,5,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,31,1399,1,4,1,1,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,38,224,1,1,1,9,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,1635,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2576,3,3,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,1197,2,2,2,34,37.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3868,3,3,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,24,546,1,4,1,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,250,2,2,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,3924,5,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,21,631,1,5,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,25,2199,2,4,2,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,33,1024,5,4,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,33,3477,5,5,2,0,30.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,51,370,5,4,5,22,24.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,53,1999,4,4,3,7,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,18,102,5,1,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,40,226,5,5,3,66,35.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1912,3,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,45,280,3,3,4,3,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,45,993,2,4,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,61,1014,2,4,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,11,785,4,4,4,0,5.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,1547,5,5,5,0,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,31,1571,5,4,5,119,96.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,53,526,3,1,3,0,11.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,30,222,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,26,909,4,4,4,2,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,32,864,5,3,5,22,20.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,51,1488,2,2,2,73,62.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,1670,4,4,4,2,30.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,56,1117,1,2,4,0,14.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,28,531,2,3,2,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,175,4,2,4,0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,12,3760,2,3,2,0,18.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,69,1440,2,5,1,107,96.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,40,680,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,3220,5,5,5,32,28.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,46,613,5,4,5,0,13.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1020,3,3,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,17,175,4,3,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,60,1721,4,4,3,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,36,236,5,1,5,0,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,33,641,2,5,2,48,55.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,41,3017,4,4,4,1,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,53,1188,2,1,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,1216,4,4,3,15,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,14,1050,3,1,3,11,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,31,666,1,5,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,16,1990,2,3,2,2,7.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,69,387,2,2,1,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,42,346,4,4,2,11,11.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,2724,5,4,5,2,5.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,1390,4,4,3,0,6.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,143,3,2,3,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,37,2182,5,1,5,9,17.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,3059,5,5,3,0,24.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,30,562,3,5,3,7,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,59,1892,2,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,28,3415,3,5,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,55,2626,5,5,5,6,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,41,2434,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,954,4,1,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,60,930,3,3,4,3,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,794,3,3,2,94,79.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,62,201,3,2,3,31,16.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,38,386,1,4,1,45,30.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,26,331,3,4,3,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,42,133,1,4,1,42,44.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,32,1504,5,2,5,17,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,57,1855,5,5,2,51,61.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,46,2427,3,3,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,55,345,5,5,5,7,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,1501,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,3598,4,4,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,43,425,1,1,3,6,9.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,57,678,3,3,3,1,1.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,36,936,4,4,4,0,0.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,36,862,4,4,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,52,1379,4,4,5,6,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,209,1,1,4,7,4.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,65,937,1,4,1,6,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,13,760,4,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,14,819,4,5,4,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,8,569,4,1,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,50,3033,5,5,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,72,493,5,1,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,48,1660,3,3,1,5,8.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,28,773,5,4,5,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,411,5,5,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,40,1690,3,3,3,0,19.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,223,3,4,4,14,22.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,38,386,5,5,4,9,9.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,210,4,4,3,5,15.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,651,1,2,1,80,78.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,34,888,1,1,3,1,7.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,2736,5,5,5,16,26.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,55,954,2,2,2,0,10.0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,36,1121,4,4,4,1,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,61,3227,5,5,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,50,125,3,3,3,3,8.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,33,224,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,46,1085,2,4,2,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,3341,5,5,3,7,11.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,447,5,5,3,29,36.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,33,3217,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2889,4,5,3,18,18.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,56,691,3,5,3,5,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,22,335,3,4,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,23,1127,4,5,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,683,4,4,3,14,31.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,49,2139,3,3,3,56,34.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,44,1008,5,5,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,38,650,4,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,43,258,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,68,2255,4,4,3,3,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,48,483,3,3,2,14,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,9,967,4,2,4,4,0.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,42,134,4,4,4,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,60,177,4,2,4,37,40.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,63,1599,4,4,5,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,390,4,4,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,31,2153,4,3,4,4,9.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,58,1009,4,2,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,54,3195,2,2,4,29,22.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,36,1096,2,3,2,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,954,3,1,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,590,3,3,4,0,7.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,46,678,2,2,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,3895,5,5,5,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,47,147,1,4,3,184,176.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,65,1217,3,3,3,0,27.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,14,308,2,4,2,2,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,55,3603,4,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,29,936,4,4,4,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,27,534,3,2,3,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,66,326,5,5,3,0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,55,964,2,2,5,4,0.0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,47,101,3,3,1,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,49,2017,5,5,5,0,3.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,27,1090,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,47,2221,4,4,4,26,13.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,33,528,2,2,1,30,14.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,42,764,4,4,5,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,52,173,1,3,1,40,61.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,2165,5,5,3,24,4.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,61,301,2,2,1,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,67,187,3,3,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,51,774,3,3,3,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,53,3574,5,5,5,29,23.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,34,347,3,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,69,1703,2,4,1,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,42,965,3,3,4,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,39,1542,4,4,5,0,11.0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,32,67,5,3,5,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,35,3203,5,5,3,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,432,5,5,5,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,43,3301,4,4,3,6,4.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,56,2414,5,5,5,25,11.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,48,606,4,4,3,5,5.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,759,2,4,3,307,295.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,58,590,1,1,4,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,31,584,2,5,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,39,1572,4,4,3,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,22,669,2,4,2,0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,21,1034,5,4,5,0,10.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,38,2318,2,1,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,45,528,3,3,4,0,8.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,3885,3,3,3,0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,74,128,4,4,4,0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,36,794,4,4,4,77,75.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,63,365,4,5,5,174,188.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,50,3397,4,2,2,0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,34,1039,5,5,1,30,33.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,35,1501,3,4,3,0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,21,304,2,4,2,0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,55,813,5,5,3,1,0.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,328,1,5,1,0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,54,583,4,4,4,13,0.0
